area_id,postal_code,area_name,municipality_code,lat,lon,population_final,employed_residents_final,estimated_commuters_base,estimated_car_commute_share,estimated_switchers,jspi_score,jspi_score_original,jspi_score_v2,national_absolute_potential_score,national_absolute_potential_rank,underused_transit_potential_score,underused_transit_potential_rank,primary_analysis_view,potential_persons_score,underuse_score,car_pressure_score,emission_congestion_score,ad_feasibility_score,public_transport_service_score,accessibility_score,travel_time_competitiveness_score_final,nearest_transit_stop_distance_m,rail_nearest_distance_m,liipi_nearest_distance_m,recommended_campaign_type,recommendation_reason,message_angle,data_confidence_score,data_confidence_level,commuting_data_source,confidence_missing_reasons,rank
93195,93195,Kokkokylä,615,65.69742707015483,26.617239359581713,51.0,16.0,5.6,0.6829290549305188,0.24837736295868815,8.3,10.1,8.3,7.3,2657,1.1,2174,balanced,0.03231875446210645,0.05070489457590881,0.3129309918638124,0.02606079845084975,0.20440978410963037,0.1730518354507647,0.37720505584792763,0.2547131236096299,840.2977542691185,71057.56331013869,77046.98921197213,kevyt alueellinen joukkoliikenneviesti,pendelöintiosuus perustuu fallback-oletukseen,"Tee seuraava työmatka joukkoliikenteellä – pienempi vaiva, pienemmät päästöt.",0.73,keskitaso,fallback_default_share,statfin_commuting_missing; od_sample_missing,2444
25820,25820,Vestlax,322,60.072501719407384,22.79904842545662,121.0,50.0,17.5,0.7049590653217666,0.21254993092627827,8.3,9.7,8.3,10.2,2441,0.6,2278,national_absolute_potential,0.028076630692155245,0.026192940676306693,0.317376561265014,0.07922029866295016,0.15555033329328047,0.08531789345841632,0.19884280818210054,0.13072785934789002,1625.0916439987577,26431.602247154107,41121.62778312909,kevyt alueellinen joukkoliikenneviesti,pendelöintiosuus perustuu fallback-oletukseen,"Tee seuraava työmatka joukkoliikenteellä – pienempi vaiva, pienemmät päästöt.",0.73,keskitaso,fallback_default_share,statfin_commuting_missing; od_sample_missing,2445
66980,66980,Monå,893,63.37043539848367,22.356130779491917,125.0,55.0,19.25,0.7240580328056202,0.0902640726252184,8.3,10.0,8.3,9.0,2531,0.2,2429,national_absolute_potential,0.012589825002098782,0.019378395712818883,0.3761468883756538,0.09937634762922422,0.10497996305062589,0.05257591143812276,0.1223216288237101,0.0804741983923577,1961.7848331756754,16186.570857800298,33956.1285233966,kevyt alueellinen joukkoliikenneviesti,pendelöintiosuus perustuu fallback-oletukseen,"Tee seuraava työmatka joukkoliikenteellä – pienempi vaiva, pienemmät päästöt.",0.73,keskitaso,fallback_default_share,statfin_commuting_missing; od_sample_missing,2446
62185,62185,Mäki-Paavola,408,62.87712089129094,23.19996127898026,111.0,52.0,18.2,0.7362663716659656,0.02861935409029378,8.3,10.2,8.3,7.9,2610,0.1,2470,balanced,0.0041107761712704275,0.015600615988335667,0.415529896879959,0.10621077792105159,0.05929806450782066,0.038012003067036226,0.06612615673971005,0.04925766453610576,2209.0449103452756,11628.36268248428,21100.648541365532,kevyt alueellinen joukkoliikenneviesti,pendelöintiosuus perustuu fallback-oletukseen,"Tee seuraava työmatka joukkoliikenteellä – pienempi vaiva, pienemmät päästöt.",0.73,keskitaso,fallback_default_share,statfin_commuting_missing; od_sample_missing,2447
66640,66640,Maksamaa,946,63.33551040523478,21.95873950619699,989.0,440.0,154.0,0.7238738876076413,0.01806934464088323,8.3,8.7,8.3,17.0,2022,0.0,2716,national_absolute_potential,0.0026088774219315456,0.005161624391652747,0.3154126460141251,0.18692575246108956,0.05586608006737282,0.016430598642156655,0.0154786139640407,0.016049804770910274,2431.894098558221,31638.265889677245,31800.18846404558,kevyt alueellinen joukkoliikenneviesti,pendelöintiosuus perustuu fallback-oletukseen,"Tee seuraava työmatka joukkoliikenteellä – pienempi vaiva, pienemmät päästöt.",0.73,keskitaso,fallback_default_share,statfin_commuting_missing; od_sample_missing,2448
25870,25870,Dragsfjärd,322,60.06468125407723,22.40194014161256,781.0,318.0,111.3,0.729633882130303,0.0,8.3,8.9,8.3,15.4,2106,0.0,2556,national_absolute_potential,0.0,0.0019357635922634725,0.3351531919587345,0.18119561947387627,0.05759317613180041,0.005780770185576101,0.0,0.0034684621113456604,2803.657012842692,39591.9363388331,35756.66930396651,kevyt alueellinen joukkoliikenneviesti,pendelöintiosuus perustuu fallback-oletukseen,"Tee seuraava työmatka joukkoliikenteellä – pienempi vaiva, pienemmät päästöt.",0.73,keskitaso,fallback_default_share,statfin_commuting_missing; od_sample_missing,2449
63360,63360,Kuivaskylä,010,62.54584959448275,23.480400902423625,210.0,85.0,29.749999999999996,0.7454454224259377,0.0,8.3,9.9,8.3,9.5,2489,0.0,2685,national_absolute_potential,0.0,0.0,0.4191412356996546,0.13899054168230607,0.033111117519858305,0.0,0.0,0.0,4727.956376672649,10128.8298166135,43226.09829942291,kevyt alueellinen joukkoliikenneviesti,pendelöintiosuus perustuu fallback-oletukseen,"Tee seuraava työmatka joukkoliikenteellä – pienempi vaiva, pienemmät päästöt.",0.73,keskitaso,fallback_default_share,statfin_commuting_missing; od_sample_missing,2450
64510,64510,Nämpnäs,545,62.492335202172434,21.152902405131822,421.0,201.0,70.35,0.7364322256626405,0.0,8.3,9.4,8.3,13.1,2267,0.0,2696,national_absolute_potential,0.0,0.0,0.3690679203480032,0.17251673817837168,0.05449522538746701,0.0,0.0,0.0,3449.250301277695,11349.004150558147,71338.34533950637,kevyt alueellinen joukkoliikenneviesti,pendelöintiosuus perustuu fallback-oletukseen,"Tee seuraava työmatka joukkoliikenteellä – pienempi vaiva, pienemmät päästöt.",0.73,keskitaso,fallback_default_share,statfin_commuting_missing; od_sample_missing,2451
77580,77580,Tihusniemi,593,62.35571451660697,27.630482877032406,141.0,61.0,21.349999999999998,0.7479099198472264,0.0,8.3,10.2,8.3,8.0,2601,0.0,2772,national_absolute_potential,0.0,0.0031892879545141954,0.4376959012516658,0.12260683831418205,0.02010373411956733,0.007294519817277496,0.0,0.004376711890366498,2570.5976934886394,13569.537313577435,25413.77291863368,kevyt alueellinen joukkoliikenneviesti,pendelöintiosuus perustuu fallback-oletukseen,"Tee seuraava työmatka joukkoliikenteellä – pienempi vaiva, pienemmät päästöt.",0.73,keskitaso,fallback_default_share,statfin_commuting_missing; od_sample_missing,2452
79265,79265,Puponmäki,420,62.59883924038393,28.083303792841132,84.0,30.0,10.5,0.709655790837582,0.15341087076349702,8.2,10.0,8.2,7.9,2613,0.5,2321,balanced,0.020792242237673886,0.03218509018852726,0.3551924608150522,0.061408503140368983,0.12744739857709714,0.09397418548784783,0.21669916417642585,0.14306417696327903,1546.5236776237261,30645.073770834784,32485.40841326963,kevyt alueellinen joukkoliikenneviesti,pendelöintiosuus perustuu fallback-oletukseen,"Tee seuraava työmatka joukkoliikenteellä – pienempi vaiva, pienemmät päästöt.",0.73,keskitaso,fallback_default_share,statfin_commuting_missing; od_sample_missing,2453
31380,31380,Letku-Torro,834,60.71635235359607,23.69159075935613,282.0,120.0,42.0,0.7376568587429316,0.0021134852173254684,8.2,9.5,8.2,11.1,2382,0.0,2569,national_absolute_potential,0.00030757174528396386,0.003821525384863989,0.3859443628714751,0.14886599427739636,0.03435821868854588,0.009926822599148802,0.01036513103393175,0.010102145973061982,2454.3934234507,28290.20067808246,47238.82909346878,kevyt alueellinen joukkoliikenneviesti,pendelöintiosuus perustuu fallback-oletukseen,"Tee seuraava työmatka joukkoliikenteellä – pienempi vaiva, pienemmät päästöt.",0.73,keskitaso,fallback_default_share,statfin_commuting_missing; od_sample_missing,2454
23390,23390,Iniö,445,60.39229719776441,21.32077467569598,178.0,67.0,23.45,0.7295074759191686,0.0,8.2,9.9,8.2,8.6,2560,0.0,2547,national_absolute_potential,0.0,0.018562761913451638,0.3941783049638868,0.11612923990212938,0.07929213973917272,0.04709229726672119,0.09655905503874135,0.0,2075.140157829538,38556.66073927723,38434.97143652424,kevyt alueellinen joukkoliikenneviesti,pendelöintiosuus perustuu fallback-oletukseen,"Tee seuraava työmatka joukkoliikenteellä – pienempi vaiva, pienemmät päästöt.",0.73,keskitaso,fallback_default_share,statfin_commuting_missing; od_sample_missing,2455
41290,41290,Kangashäkki,892,62.50690151621356,25.598975205297442,1002.0,375.0,131.25,0.7265779150983783,0.0,8.2,8.7,8.2,16.3,2058,0.0,2599,national_absolute_potential,0.0,0.004064364221700729,0.3227333813794352,0.18299738110764044,0.06730693377407665,0.012617446249333092,0.0,0.007570467749599854,2508.9185833793035,12621.468734564312,12766.465184695788,kevyt alueellinen joukkoliikenneviesti,pendelöintiosuus perustuu fallback-oletukseen,"Tee seuraava työmatka joukkoliikenteellä – pienempi vaiva, pienemmät päästöt.",0.73,keskitaso,fallback_default_share,statfin_commuting_missing; od_sample_missing,2456
63370,63370,Taipalus,010,62.53643255443095,23.363236122558266,429.0,154.0,53.9,0.7386624112820201,0.0,8.2,9.4,8.2,12.3,2309,0.0,2686,national_absolute_potential,0.0,0.0,0.3814578404556679,0.1621748976306812,0.03170893674454582,0.0,0.0,0.0,5047.441976713855,12078.65147896927,39316.131945547924,kevyt alueellinen joukkoliikenneviesti,pendelöintiosuus perustuu fallback-oletukseen,"Tee seuraava työmatka joukkoliikenteellä – pienempi vaiva, pienemmät päästöt.",0.73,keskitaso,fallback_default_share,statfin_commuting_missing; od_sample_missing,2457
82865,82865,Kokinvaara-Mannervaara,167,62.44825179981673,30.799769830157203,37.0,4.0,1.4,0.7707787127427279,0.0,8.2,11.3,8.2,0.8,2988,0.0,2814,balanced,0.0,0.0,0.5598817374595999,0.0,0.011042973287674125,0.0,0.0,0.0,5598.249951890098,15063.49375100466,56864.344150464465,kevyt alueellinen joukkoliikenneviesti,pendelöintiosuus perustuu fallback-oletukseen,"Tee seuraava työmatka joukkoliikenteellä – pienempi vaiva, pienemmät päästöt.",0.73,keskitaso,fallback_default_share,statfin_commuting_missing; od_sample_missing,2458
92600,92600,Pulkkila Keskus,791,64.28331110679925,25.77844252636357,1040.0,378.0,132.29999999999998,0.7276734272236475,0.0,8.2,8.7,8.2,16.4,2052,0.0,2872,national_absolute_potential,0.0,0.0033454532344065163,0.3272340310579571,0.18596696571711088,0.03469693874045905,0.010239153056540376,0.0,0.006143491833924225,2661.9195903466125,43262.20124145697,50852.47272325935,kevyt alueellinen joukkoliikenneviesti,pendelöintiosuus perustuu fallback-oletukseen,"Tee seuraava työmatka joukkoliikenteellä – pienempi vaiva, pienemmät päästöt.",0.73,keskitaso,fallback_default_share,statfin_commuting_missing; od_sample_missing,2459
86240,86240,Pyhänkoski,483,64.35171492801676,24.392823162542246,208.0,79.0,27.65,0.6585007035196808,0.7909940699163887,8.1,8.1,8.1,16.7,2040,1.4,2075,national_absolute_potential,0.08489919031983037,0.02027380317413978,0.1394179607430317,0.044640617801339294,0.18462708026835362,0.15360627974879135,0.3026962640701658,0.21324227347734115,1168.1364380912705,24151.509713472253,24445.12050970602,kevyt alueellinen joukkoliikenneviesti,pendelöintiosuus perustuu fallback-oletukseen,"Tee seuraava työmatka joukkoliikenteellä – pienempi vaiva, pienemmät päästöt.",0.73,keskitaso,fallback_default_share,statfin_commuting_missing; od_sample_missing,2460
83835,83835,Ruvaslahti,607,62.94374156273712,29.53524208466354,171.0,50.0,17.5,0.6891723992466482,0.33616875078472735,8.1,9.1,8.1,12.0,2331,0.7,2265,national_absolute_potential,0.042219559216869734,0.029006470818992505,0.2654761221049309,0.06626544064000107,0.14886222217040845,0.11405063558386756,0.2487871077029199,0.16794522443148852,1405.3367261071523,28804.152669847637,39946.61571363676,kevyt alueellinen joukkoliikenneviesti,pendelöintiosuus perustuu fallback-oletukseen,"Tee seuraava työmatka joukkoliikenteellä – pienempi vaiva, pienemmät päästöt.",0.73,keskitaso,fallback_default_share,statfin_commuting_missing; od_sample_missing,2461
88740,88740,Härmänkylä-Iivantiira,290,64.44905959892712,29.085775843555385,60.0,14.0,4.8999999999999995,0.6931031389858477,0.29031012876809625,8.1,9.7,8.1,8.0,2602,1.1,2172,balanced,0.03713179498214505,0.056325474861947944,0.2786929998063961,0.01816707461763328,0.2129374636316724,0.21841630953550728,0.4191374489336005,0.29870476529474455,1455.4884621575227,3311.6565593805813,75683.80950335885,kevyt alueellinen joukkoliikenneviesti,pendelöintiosuus perustuu fallback-oletukseen,"Tee seuraava työmatka joukkoliikenteellä – pienempi vaiva, pienemmät päästöt.",0.73,keskitaso,fallback_default_share,statfin_commuting_missing; od_sample_missing,2462
83760,83760,Sola,607,62.77979622851092,29.326487427195705,70.0,23.0,8.049999999999999,0.6856657606263917,0.26116486827896784,8.1,9.6,8.1,8.5,2572,0.9,2217,balanced,0.03380342752746363,0.03947601786501871,0.2911710766716637,0.039082499989733406,0.20124525578024968,0.14332718372280517,0.3257628521295174,0.2163014510854901,1066.6434506301237,13116.455808734745,30963.470048715222,kevyt alueellinen joukkoliikenneviesti,pendelöintiosuus perustuu fallback-oletukseen,"Tee seuraava työmatka joukkoliikenteellä – pienempi vaiva, pienemmät päästöt.",0.73,keskitaso,fallback_default_share,statfin_commuting_missing; od_sample_missing,2463
42910,42910,Pihlajavesi,249,62.37927346230109,24.30990389227605,238.0,74.0,25.9,0.7319756655221703,0.11299915340066458,8.1,9.4,8.1,11.1,2383,0.2,2416,national_absolute_potential,0.01559646397562218,0.018612919334619584,0.3443092529009458,0.1067433335713118,0.06890070059526598,0.05514731698736365,0.1146760524714431,0.07895881118099543,4908.312873451082,5779.921269050894,70502.49962067649,kevyt alueellinen joukkoliikenneviesti,pendelöintiosuus perustuu fallback-oletukseen,"Tee seuraava työmatka joukkoliikenteellä – pienempi vaiva, pienemmät päästöt.",0.73,keskitaso,fallback_default_share,statfin_commuting_missing; od_sample_missing,2464
34950,34950,Ohtola,936,62.33589599358057,23.778497328612005,171.0,62.0,21.7,0.7221603215322967,0.08238957861678792,8.1,9.6,8.1,9.8,2466,0.2,2413,national_absolute_potential,0.011533810674003114,0.019794879785505898,0.3621110922146904,0.10234212713285597,0.07494915726155266,0.05571905511331165,0.1055564742125029,0.07565402275298816,2035.5515134649872,28290.914260568745,70572.72302967218,kevyt alueellinen joukkoliikenneviesti,pendelöintiosuus perustuu fallback-oletukseen,"Tee seuraava työmatka joukkoliikenteellä – pienempi vaiva, pienemmät päästöt.",0.73,keskitaso,fallback_default_share,statfin_commuting_missing; od_sample_missing,2465
10250,10250,Fagervik,149,60.00545081920914,23.88604487959818,139.0,64.0,22.4,0.7351145927127585,0.06388018973877259,8.1,9.6,8.1,9.3,2503,0.2,2407,national_absolute_potential,0.009021031692956824,0.018352093807000813,0.3656015840834875,0.10512050273379395,0.08444372406710043,0.05104228720968557,0.0890466201066433,0.06624402036846866,2727.5933500983706,6723.0843800755265,23247.991881183476,kevyt alueellinen joukkoliikenneviesti,pendelöintiosuus perustuu fallback-oletukseen,"Tee seuraava työmatka joukkoliikenteellä – pienempi vaiva, pienemmät päästöt.",0.73,keskitaso,fallback_default_share,statfin_commuting_missing; od_sample_missing,2466
82870,82870,Luutalahti,167,62.39002563589859,30.882099066343194,24.0,10.8,3.78,0.7586325000285171,0.0026831550785774622,8.1,11.1,8.1,1.0,2982,0.0,2815,balanced,0.00039036380387405284,0.01226940416478371,0.5230554711750685,0.016327283217144203,0.030903386199021686,0.023646667817894762,0.04466474408079665,0.03205389832305552,2303.4751260444946,22399.796475622516,63138.5867630909,kevyt alueellinen joukkoliikenneviesti,pendelöintiosuus perustuu fallback-oletukseen,"Tee seuraava työmatka joukkoliikenteellä – pienempi vaiva, pienemmät päästöt.",0.73,keskitaso,fallback_default_share,statfin_commuting_missing; od_sample_missing,2467
21670,21670,Mattnäs-Nötö,445,60.125073564981136,21.769410763392724,195.0,78.0,27.299999999999997,0.7447686183943976,0.0,8.1,9.8,8.1,9.1,2515,0.0,2525,national_absolute_potential,0.0,0.0,0.4153812133022095,0.13217810729624987,0.040605428113512455,0.0,0.0,0.0,4123.294974577352,40670.36461581228,40192.52023633482,kevyt alueellinen joukkoliikenneviesti,pendelöintiosuus perustuu fallback-oletukseen,"Tee seuraava työmatka joukkoliikenteellä – pienempi vaiva, pienemmät päästöt.",0.73,keskitaso,fallback_default_share,statfin_commuting_missing; od_sample_missing,2468
82880,82880,Mannervaara,167,62.368142584104206,30.98503701040748,13.0,5.8500000000000005,2.0475,0.77121100837347,0.0,8.1,11.3,8.1,0.0,3009,0.0,2816,balanced,0.0,0.0,0.562283379852611,0.0,0.004737120659486081,0.0,0.0,0.0,4198.215796237147,28097.391628021374,69107.73863793824,kevyt alueellinen joukkoliikenneviesti,pendelöintiosuus perustuu fallback-oletukseen,"Tee seuraava työmatka joukkoliikenteellä – pienempi vaiva, pienemmät päästöt.",0.73,keskitaso,fallback_default_share,statfin_commuting_missing; od_sample_missing,2469
64370,64370,Myrkky,218,62.37907103659147,21.5819009127246,223.0,89.0,31.15,0.6649292788443224,0.7267367271012837,8.0,8.1,8.0,16.6,2045,1.3,2105,national_absolute_potential,0.0795763403583701,0.019210791280488606,0.1521500898306369,0.05154734495070206,0.17116958612413358,0.13255426349224955,0.27585376176870435,0.18987406280283148,1286.2434482177007,13515.394822842254,79367.77033843077,kevyt alueellinen joukkoliikenneviesti,pendelöintiosuus perustuu fallback-oletukseen,"Tee seuraava työmatka joukkoliikenteellä – pienempi vaiva, pienemmät päästöt.",0.73,keskitaso,fallback_default_share,statfin_commuting_missing; od_sample_missing,2470
98600,98600,Kursu,732,66.7888826332907,28.150900692604363,231.0,60.0,21.0,0.6795529508336728,0.4433664903366349,8.0,8.6,8.0,13.8,2226,0.8,2238,national_absolute_potential,0.05346210478567845,0.026913901972091495,0.2234834187268112,0.062032658901968796,0.13430361376759212,0.12607990919235193,0.2590745905678471,0.17927778174255,1360.0718015014727,33722.92748486075,133603.45381237962,kevyt alueellinen joukkoliikenneviesti,pendelöintiosuus perustuu fallback-oletukseen,"Tee seuraava työmatka joukkoliikenteellä – pienempi vaiva, pienemmät päästöt.",0.73,keskitaso,fallback_default_share,statfin_commuting_missing; od_sample_missing,2471
19730,19730,Särkilampi,781,61.58664339021824,25.65482607825375,23.0,10.35,3.6224999999999996,0.6624780506920112,0.2604450637709796,8.0,9.7,8.0,5.9,2751,2.1,1870,balanced,0.03372025643239955,0.05749794816958684,0.2718786493875328,0.007016734914553197,0.2799269201478139,0.23051877973968538,0.479964210483042,0.330296952037028,388.1574738746155,34292.65380613352,47686.17515323079,kevyt alueellinen joukkoliikenneviesti,pendelöintiosuus perustuu fallback-oletukseen,"Tee seuraava työmatka joukkoliikenteellä – pienempi vaiva, pienemmät päästöt.",0.73,keskitaso,fallback_default_share,statfin_commuting_missing; od_sample_missing,2472
79690,79690,Kaitainen,171,62.039129236826746,27.753797214063397,157.0,72.0,25.2,0.7172252222429081,0.11348308619104218,8.0,9.3,8.0,10.4,2429,0.3,2398,national_absolute_potential,0.015659792821552908,0.018786730345047346,0.339280676719223,0.10374073588664366,0.08000124902369397,0.05651668178031198,0.1177216292152429,0.08099866075428436,1982.024831452931,15272.339616942785,42579.62379992467,kevyt alueellinen joukkoliikenneviesti,pendelöintiosuus perustuu fallback-oletukseen,"Tee seuraava työmatka joukkoliikenteellä – pienempi vaiva, pienemmät päästöt.",0.73,keskitaso,fallback_default_share,statfin_commuting_missing; od_sample_missing,2473
17220,17220,Pietilä,016,61.21605145930803,25.756568532481545,153.0,49.0,17.15,0.7197951510770695,0.08647139843493877,8.0,9.5,8.0,9.1,2514,0.2,2408,national_absolute_potential,0.012082161345785842,0.020736729393475282,0.3576502486486969,0.0881706189977798,0.08618240238763338,0.05924480812528956,0.12454194507768684,0.08536366290624847,1952.015441658178,13488.39159592947,26932.863360820607,kevyt alueellinen joukkoliikenneviesti,pendelöintiosuus perustuu fallback-oletukseen,"Tee seuraava työmatka joukkoliikenteellä – pienempi vaiva, pienemmät päästöt.",0.73,keskitaso,fallback_default_share,statfin_commuting_missing; od_sample_missing,2474
58650,58650,Kiviapaja,740,61.67144593275096,28.800643177070995,74.0,19.0,6.6499999999999995,0.7423487045561341,0.01466371647946174,8.0,10.3,8.0,4.5,2836,0.1,2475,balanced,0.002120727711533636,0.017201330501066578,0.4546689157523177,0.04869711369477186,0.04758695753104831,0.03836598447081292,0.08146303571309205,0.055604804967724575,2141.562642862395,22073.42073118433,39243.47828279702,kevyt alueellinen joukkoliikenneviesti,pendelöintiosuus perustuu fallback-oletukseen,"Tee seuraava työmatka joukkoliikenteellä – pienempi vaiva, pienemmät päästöt.",0.73,keskitaso,fallback_default_share,statfin_commuting_missing; od_sample_missing,2475
29270,29270,Hormisto,531,61.326793615107974,21.926033410417705,359.0,142.0,49.699999999999996,0.7324078469169146,0.0,8.0,9.1,8.0,11.8,2339,0.0,2560,national_absolute_potential,0.0,0.013327015879788951,0.3467102606495258,0.14294917195335094,0.08900712634657702,0.03843848132680632,0.08045119621489275,0.0,4271.6382145117195,7039.395979291947,18295.38858746859,kevyt alueellinen joukkoliikenneviesti,pendelöintiosuus perustuu fallback-oletukseen,"Tee seuraava työmatka joukkoliikenteellä – pienempi vaiva, pienemmät päästöt.",0.78,keskitaso,fallback_default_share,statfin_commuting_missing,2476
64460,64460,Härkmeri,287,62.18424143977947,21.393193067405644,386.0,169.0,59.15,0.7352236307479607,0.0,8.0,9.0,8.0,12.4,2304,0.0,2694,national_absolute_potential,0.0,0.0,0.362353504155337,0.1593931989177038,0.032692563059179,0.0,0.0,0.0,3232.7561786373467,23375.08548530541,80819.07994744273,kevyt alueellinen joukkoliikenneviesti,pendelöintiosuus perustuu fallback-oletukseen,"Tee seuraava työmatka joukkoliikenteellä – pienempi vaiva, pienemmät päästöt.",0.73,keskitaso,fallback_default_share,statfin_commuting_missing; od_sample_missing,2477
64530,64530,Norrnäs,545,62.55830793722259,21.128138901074983,274.0,127.0,44.449999999999996,0.7373368519389105,0.0,8.0,9.2,8.0,11.1,2387,0.0,2697,national_absolute_potential,0.0,0.0,0.3740936218828368,0.147640184481239,0.04044781743160661,0.0,0.0,0.0,4841.366448642851,15850.117431967301,65077.16113962077,kevyt alueellinen joukkoliikenneviesti,pendelöintiosuus perustuu fallback-oletukseen,"Tee seuraava työmatka joukkoliikenteellä – pienempi vaiva, pienemmät päästöt.",0.73,keskitaso,fallback_default_share,statfin_commuting_missing; od_sample_missing,2478
69820,69820,Räyrinki,924,63.35913570882575,23.82178374636373,527.0,204.0,71.39999999999999,0.6798590231603362,0.0,8.0,8.9,8.0,13.5,2238,0.0,2735,national_absolute_potential,0.0,0.04341374743233618,0.2736085176866175,0.12854033119096916,0.2027518071213772,0.15867103772719865,0.33916642493318583,0.0,1007.6677302939825,49815.10894513137,60663.92905060226,kevyt alueellinen joukkoliikenneviesti,pendelöintiosuus perustuu fallback-oletukseen,"Tee seuraava työmatka joukkoliikenteellä – pienempi vaiva, pienemmät päästöt.",0.73,keskitaso,fallback_default_share,statfin_commuting_missing; od_sample_missing,2479
72310,72310,Niinivesi,921,62.96730132849433,26.532608708542696,183.0,66.0,23.099999999999998,0.6577716809399792,0.6054218348148414,7.9,8.2,7.9,15.2,2126,1.2,2141,national_absolute_potential,0.06896387698192948,0.034326546884720255,0.1637344787350217,0.04785699491703172,0.15728410219274813,0.22264302843939276,0.2497226969932927,0.2334748958609527,1401.2201332295122,45981.12315139931,58938.485188940016,kevyt alueellinen joukkoliikenneviesti,pendelöintiosuus perustuu fallback-oletukseen,"Tee seuraava työmatka joukkoliikenteellä – pienempi vaiva, pienemmät päästöt.",0.73,keskitaso,fallback_default_share,statfin_commuting_missing; od_sample_missing,2480
56440,56440,Pohja-Lankila,700,61.47011108947492,28.99321775520616,188.0,53.0,18.549999999999997,0.7035625689905521,0.20331109143534895,7.9,9.1,7.9,10.9,2398,0.4,2343,national_absolute_potential,0.026962378892276012,0.02550179242293661,0.3059323925029311,0.07908917368683502,0.10343109058224645,0.08607219524314146,0.18627663717997314,0.12615397201787412,1680.382796408118,19326.580527158472,28672.5936427004,kevyt alueellinen joukkoliikenneviesti,pendelöintiosuus perustuu fallback-oletukseen,"Tee seuraava työmatka joukkoliikenteellä – pienempi vaiva, pienemmät päästöt.",0.73,keskitaso,fallback_default_share,statfin_commuting_missing; od_sample_missing,2481
44610,44610,Kärnä,931,63.22094141690167,25.88627192134142,135.0,44.0,15.399999999999999,0.7043758529392574,0.1902521752086448,7.9,9.2,7.9,9.9,2462,0.5,2311,national_absolute_potential,0.02537272606864879,0.025638075857463756,0.3144045846056903,0.07236516270527013,0.11631022151833964,0.08431133805949108,0.2016601953771309,0.131250880986547,1612.695140340624,17952.24327003202,92485.29110381477,kevyt alueellinen joukkoliikenneviesti,pendelöintiosuus perustuu fallback-oletukseen,"Tee seuraava työmatka joukkoliikenteellä – pienempi vaiva, pienemmät päästöt.",0.73,keskitaso,fallback_default_share,statfin_commuting_missing; od_sample_missing,2482
14980,14980,Kuohijoki,635,61.31404673331086,24.79562165892958,36.0,14.0,4.8999999999999995,0.692006061816125,0.16693309659603034,7.9,9.8,7.9,5.5,2771,0.9,2200,balanced,0.022490237538090464,0.045552051002561295,0.3303236179770852,0.021532703799252626,0.1837585566631963,0.14594628092740763,0.33231059514102357,0.220492006612854,1037.8333813794961,36822.37750906806,38342.80209268148,kevyt alueellinen joukkoliikenneviesti,pendelöintiosuus perustuu fallback-oletukseen,"Tee seuraava työmatka joukkoliikenteellä – pienempi vaiva, pienemmät päästöt.",0.73,keskitaso,fallback_default_share,statfin_commuting_missing; od_sample_missing,2483
41210,41210,Jokihaara,892,62.4517895795335,25.515117174546834,438.0,189.0,66.14999999999999,0.7114350689911582,0.14852426995672782,7.9,8.4,7.9,14.8,2150,0.3,2375,national_absolute_potential,0.02017372731246797,0.010432802700688778,0.2758623360401236,0.1262480085242767,0.11968300658656221,0.03836136411697845,0.08387392107149565,0.056566386898785334,2234.7688945180453,20123.92153921021,9225.782725164154,kevyt alueellinen joukkoliikenneviesti,pendelöintiosuus perustuu fallback-oletukseen,"Tee seuraava työmatka joukkoliikenteellä – pienempi vaiva, pienemmät päästöt.",0.73,keskitaso,fallback_default_share,statfin_commuting_missing; od_sample_missing,2484
34970,34970,Toisvesi,936,62.39143962551968,23.820435447440367,96.0,43.0,15.049999999999999,0.7102036061898583,0.1354275475346199,7.9,9.4,7.9,8.7,2554,0.4,2339,national_absolute_potential,0.01850295912514154,0.02682798498792172,0.3336311624499838,0.07562900043160446,0.11922357875029849,0.0828088353254166,0.16521571353481054,0.11577158660917418,1773.0508604468334,21960.276003643943,68012.3962162493,kevyt alueellinen joukkoliikenneviesti,pendelöintiosuus perustuu fallback-oletukseen,"Tee seuraava työmatka joukkoliikenteellä – pienempi vaiva, pienemmät päästöt.",0.73,keskitaso,fallback_default_share,statfin_commuting_missing; od_sample_missing,2485
99720,99720,Riipi,758,67.32630567419045,26.008050725373472,159.0,67.0,23.45,0.7144254840677737,0.13224894960931277,7.9,9.2,7.9,10.4,2432,0.3,2405,national_absolute_potential,0.0180945546116236,0.020513714119588678,0.332861738965392,0.0980647089192121,0.07020001946362014,0.06305741446102882,0.1320456535112211,0.09065271008110573,1918.9991245506271,85995.59994498728,92938.91112388198,kevyt alueellinen joukkoliikenneviesti,pendelöintiosuus perustuu fallback-oletukseen,"Tee seuraava työmatka joukkoliikenteellä – pienempi vaiva, pienemmät päästöt.",0.73,keskitaso,fallback_default_share,statfin_commuting_missing; od_sample_missing,2486
