area_id,postal_code,area_name,municipality_code,lat,lon,population_final,employed_residents_final,estimated_commuters_base,estimated_car_commute_share,estimated_switchers,jspi_score,jspi_score_original,jspi_score_v2,national_absolute_potential_score,national_absolute_potential_rank,underused_transit_potential_score,underused_transit_potential_rank,primary_analysis_view,potential_persons_score,underuse_score,car_pressure_score,emission_congestion_score,ad_feasibility_score,public_transport_service_score,accessibility_score,travel_time_competitiveness_score_final,nearest_transit_stop_distance_m,rail_nearest_distance_m,liipi_nearest_distance_m,recommended_campaign_type,recommendation_reason,message_angle,data_confidence_score,data_confidence_level,commuting_data_source,confidence_missing_reasons,rank,hotspot_source_view,hotspot_rank,priority,campaign_lat,campaign_lon,campaign_point_type
00360,00360,Pajamäki,091,60.21639988283583,24.857529703789673,1873.0,968.0,338.79999999999995,0.7241673441441421,217.58818367799114,82.5,80.2,82.5,78.5,361,95.9,32,underused_transit_potential,0.7848162929349465,0.7101086836232685,0.9578363796523882,0.6889790789848044,0.995835040240453,0.985360034944065,0.9981372667214115,0.9904709276550037,138.522241126874,783.2282748875087,458.0994781882161,asema- ja junakampanja,suuri henkilömääräinen potentiaali; joukkoliikenteen alikäyttöpotentiaali on korkea; korkea autoilupaine; hyvä joukkoliikenteen palvelutaso; joukkoliikenteen matka-aika on kilpailukykyinen,Junalla työmatka ilman ruuhkaa ja keskustapysäköinnin vaivaa.,0.73,keskitaso,fallback_default_share,statfin_commuting_missing; od_sample_missing,110,balanced_jspi,110,erittäin korkea,60.21639988283583,24.857529703789673,nearby_rail_station_or_station_area
40520,40520,Kuokkala-Ristikivi,179,62.2231394008795,25.772392368930575,17689.0,7577.0,2651.95,0.7008866875308475,1147.7800355842476,82.3,79.9,82.3,98.4,64,81.1,173,national_absolute_potential,1.0,0.49962498824710616,0.7777268993212063,0.7777268993212063,0.8149518093939009,0.8128997777731435,0.8778678961327464,0.8388870251169847,137.47166611541653,2220.187429429188,2363.1215905441823,asema- ja junakampanja,suuri henkilömääräinen potentiaali; joukkoliikenteen alikäyttöpotentiaali on korkea; korkea autoilupaine; hyvä joukkoliikenteen palvelutaso; joukkoliikenteen matka-aika on kilpailukykyinen,Junalla työmatka ilman ruuhkaa ja keskustapysäköinnin vaivaa.,0.73,keskitaso,fallback_default_share,statfin_commuting_missing; od_sample_missing,111,balanced_jspi,111,erittäin korkea,62.2231394008795,25.772392368930575,nearby_rail_station_or_station_area
00140,00140,Kaivopuisto - Ullanlinna,091,60.151909122167375,24.958802637767178,7721.0,4020.0,1407.0,0.7311807884616964,615.8942498096196,82.3,80.6,82.3,92.4,138,82.4,163,national_absolute_potential,0.9359624989997076,0.5171890378395307,0.8777445107321817,0.8327287380553277,0.8639420452742916,0.7365725320859193,0.8955891305391623,0.8001791714672165,237.78575330074713,2333.8443424480447,2216.2173806447154,asema- ja junakampanja,suuri henkilömääräinen potentiaali; joukkoliikenteen alikäyttöpotentiaali on korkea; korkea autoilupaine; hyvä joukkoliikenteen palvelutaso; joukkoliikenteen matka-aika on kilpailukykyinen,Junalla työmatka ilman ruuhkaa ja keskustapysäköinnin vaivaa.,0.73,keskitaso,fallback_default_share,statfin_commuting_missing; od_sample_missing,112,balanced_jspi,112,erittäin korkea,60.151909122167375,24.958802637767178,nearby_rail_station_or_station_area
20700,20700,Vartiovuori-Samppalinna,853,60.44461626672292,22.275644035616832,6005.0,2876.0,1006.5999999999999,0.6936361611873071,546.9889589066652,82.3,79.0,82.3,91.5,153,90.2,88,balanced,0.9187075676785968,0.5820536901535861,0.796752560876995,0.7128689546180492,0.9230563806710971,0.9585134734049412,0.9407139427765212,0.9513936611535732,76.60033453503007,1284.6492400110146,1336.1398359056675,asema- ja junakampanja,suuri henkilömääräinen potentiaali; joukkoliikenteen alikäyttöpotentiaali on korkea; korkea autoilupaine; hyvä joukkoliikenteen palvelutaso; joukkoliikenteen matka-aika on kilpailukykyinen,Junalla työmatka ilman ruuhkaa ja keskustapysäköinnin vaivaa.,0.73,keskitaso,fallback_default_share,statfin_commuting_missing; od_sample_missing,113,balanced_jspi,113,erittäin korkea,60.44461626672292,22.275644035616832,nearby_rail_station_or_station_area
01710,01710,Pähkinärinne,092,60.26069804644858,24.801503585278073,5524.0,2502.0,875.6999999999999,0.7091884414382071,426.23711267897454,82.3,80.2,82.3,88.2,192,87.5,116,balanced,0.8824450013692403,0.6171012314572577,0.8729614913832151,0.7614500963024509,0.8766373519037944,0.9124209331868443,0.8837882981882539,0.9009678791874081,280.2848020077092,2783.6019246068263,2205.3122089016856,asema- ja junakampanja,suuri henkilömääräinen potentiaali; joukkoliikenteen alikäyttöpotentiaali on korkea; korkea autoilupaine; hyvä joukkoliikenteen palvelutaso; joukkoliikenteen matka-aika on kilpailukykyinen,Junalla työmatka ilman ruuhkaa ja keskustapysäköinnin vaivaa.,0.73,keskitaso,fallback_default_share,statfin_commuting_missing; od_sample_missing,114,balanced_jspi,114,erittäin korkea,60.26069804644858,24.801503585278073,nearby_rail_station_or_station_area
00130,00130,Kaartinkaupunki,091,60.16447470623334,24.950055578909822,1731.0,952.0,333.2,0.721053083658241,213.2753734197274,82.3,79.9,82.3,78.2,368,95.9,31,underused_transit_potential,0.781913209943896,0.7119618354807368,0.9502949092124494,0.6810060586463542,0.9919502235291882,0.9975135311672196,0.993045260229517,0.9957262227921385,129.79568363116186,884.0233453317363,756.6024464062119,asema- ja junakampanja,suuri henkilömääräinen potentiaali; joukkoliikenteen alikäyttöpotentiaali on korkea; korkea autoilupaine; hyvä joukkoliikenteen palvelutaso; joukkoliikenteen matka-aika on kilpailukykyinen,Junalla työmatka ilman ruuhkaa ja keskustapysäköinnin vaivaa.,0.73,keskitaso,fallback_default_share,statfin_commuting_missing; od_sample_missing,115,balanced_jspi,115,erittäin korkea,60.16447470623334,24.950055578909822,nearby_rail_station_or_station_area
02340,02340,Latokaski,049,60.18096329416295,24.65784917151681,4889.0,2433.0,851.55,0.7184570452317988,399.62320523141204,81.7,79.7,81.7,87.0,213,86.8,128,balanced,0.8730750571106516,0.5989937459156767,0.8929432948340658,0.7748543134556712,0.8413963352725062,0.8565464856548433,0.883634871162921,0.8673818398580744,194.12300029553364,2667.0097736524913,2523.205551773805,asema- ja junakampanja,suuri henkilömääräinen potentiaali; joukkoliikenteen alikäyttöpotentiaali on korkea; korkea autoilupaine; hyvä joukkoliikenteen palvelutaso; joukkoliikenteen matka-aika on kilpailukykyinen,Junalla työmatka ilman ruuhkaa ja keskustapysäköinnin vaivaa.,0.73,keskitaso,fallback_default_share,statfin_commuting_missing; od_sample_missing,116,balanced_jspi,116,erittäin korkea,60.18096329416295,24.65784917151681,nearby_rail_station_or_station_area
00570,00570,Kulosaari,091,60.18048802113135,24.99672131765691,4193.0,1998.0,699.3,0.7154921223629653,368.0332516093925,81.7,79.5,81.7,85.8,227,88.3,106,balanced,0.8611095288637878,0.6066451665913647,0.8890458659405631,0.743248375697782,0.9351708402805403,0.8805401422057617,0.9299086770783658,0.9002875561548034,253.03664026193795,3060.2099669708027,962.9774130058904,bussikäytävä- ja pysäkkikampanja,suuri henkilömääräinen potentiaali; joukkoliikenteen alikäyttöpotentiaali on korkea; korkea autoilupaine; hyvä joukkoliikenteen palvelutaso; joukkoliikenteen matka-aika on kilpailukykyinen,Hyvä pysäkkisaavutettavuus ja tiheä tarjonta – kokeile työmatkaa bussilla.,0.73,keskitaso,fallback_default_share,statfin_commuting_missing; od_sample_missing,117,balanced_jspi,117,erittäin korkea,60.18048802113135,24.99672131765691,nearby_transit_stop_corridor
01340,01340,Leinelä,092,60.32385835728589,25.04084530256601,2544.0,1334.0,466.9,0.7123650187062472,290.41787581436876,81.7,78.8,81.7,82.5,297,94.3,55,underused_transit_potential,0.8267098653441296,0.6493986628092336,0.8847644434546986,0.6820926532377862,0.9900984350652865,0.9726835307782031,0.9950552289568733,0.9816322100496713,82.36722218339453,153.86819718094856,132.8113520700004,asema- ja junakampanja,suuri henkilömääräinen potentiaali; joukkoliikenteen alikäyttöpotentiaali on korkea; korkea autoilupaine; hyvä joukkoliikenteen palvelutaso; joukkoliikenteen matka-aika on kilpailukykyinen,Junalla työmatka ilman ruuhkaa ja keskustapysäköinnin vaivaa.,0.73,keskitaso,fallback_default_share,statfin_commuting_missing; od_sample_missing,118,balanced_jspi,118,erittäin korkea,60.32385835728589,25.04084530256601,nearby_rail_station_or_station_area
20360,20360,Runosmäki-Kärsämäki,853,60.486724604860385,22.27371941570628,11519.0,4299.0,1504.6499999999999,0.6985634138406375,664.7486169875493,81.5,79.4,81.5,94.6,98,81.3,171,national_absolute_potential,0.9470655809406044,0.5453806011698598,0.8045602909996639,0.7720039368700821,0.8179427935296719,0.864255590949411,0.8603153918353927,0.8626795113038037,147.29923860137384,3410.183264241866,1672.189355301343,bussikäytävä- ja pysäkkikampanja,suuri henkilömääräinen potentiaali; joukkoliikenteen alikäyttöpotentiaali on korkea; korkea autoilupaine; hyvä joukkoliikenteen palvelutaso; joukkoliikenteen matka-aika on kilpailukykyinen,Hyvä pysäkkisaavutettavuus ja tiheä tarjonta – kokeile työmatkaa bussilla.,0.73,keskitaso,fallback_default_share,statfin_commuting_missing; od_sample_missing,119,balanced_jspi,119,erittäin korkea,60.486724604860385,22.27371941570628,nearby_transit_stop_corridor
02360,02360,Soukka,049,60.127526301585505,24.67277048357969,9801.0,4285.0,1499.75,0.7192619702150527,547.9896467269373,81.3,80.4,81.3,91.5,152,77.7,205,national_absolute_potential,0.9189733562658255,0.5291276020029996,0.8868629729966919,0.8505097346869218,0.8398217051417367,0.7358505027119981,0.7882137357463733,0.7567957959257483,178.4734352176728,7787.644782276675,1501.2633106823355,bussikäytävä- ja pysäkkikampanja,suuri henkilömääräinen potentiaali; joukkoliikenteen alikäyttöpotentiaali on korkea; korkea autoilupaine; hyvä joukkoliikenteen palvelutaso; joukkoliikenteen matka-aika on kilpailukykyinen,Hyvä pysäkkisaavutettavuus ja tiheä tarjonta – kokeile työmatkaa bussilla.,0.73,keskitaso,fallback_default_share,statfin_commuting_missing; od_sample_missing,120,balanced_jspi,120,erittäin korkea,60.127526301585505,24.67277048357969,nearby_transit_stop_corridor
02100,02100,Tapiola,049,60.17011094653227,24.823177068383885,6975.0,3383.0,1184.05,0.7065189947398052,529.9005304130661,81.3,79.4,81.3,90.8,158,83.0,158,balanced,0.9140922963655685,0.5426496918290048,0.8441479806706491,0.7773720510916879,0.9188386775820316,0.8126106834589926,0.870319636575188,0.8356942647054708,28.49428884316236,5482.112303702649,655.1065521991114,bussikäytävä- ja pysäkkikampanja,suuri henkilömääräinen potentiaali; joukkoliikenteen alikäyttöpotentiaali on korkea; korkea autoilupaine; hyvä joukkoliikenteen palvelutaso; joukkoliikenteen matka-aika on kilpailukykyinen,Hyvä pysäkkisaavutettavuus ja tiheä tarjonta – kokeile työmatkaa bussilla.,0.73,keskitaso,fallback_default_share,statfin_commuting_missing; od_sample_missing,121,balanced_jspi,121,erittäin korkea,60.17011094653227,24.823177068383885,nearby_transit_stop_corridor
01670,01670,Vantaanlaakso,092,60.28371004444898,24.868361749583386,2925.0,1519.0,531.65,0.705846467204409,324.243927533774,81.3,78.1,81.3,84.1,263,93.4,67,underused_transit_potential,0.8427082511080909,0.630936487684348,0.8537447666330376,0.676035447650787,0.9529626623665041,0.979499984935033,0.9858557968116037,0.9820423096856613,159.94450146773553,910.3761231437134,957.253917487869,asema- ja junakampanja,suuri henkilömääräinen potentiaali; joukkoliikenteen alikäyttöpotentiaali on korkea; korkea autoilupaine; hyvä joukkoliikenteen palvelutaso; joukkoliikenteen matka-aika on kilpailukykyinen,Junalla työmatka ilman ruuhkaa ja keskustapysäköinnin vaivaa.,0.73,keskitaso,fallback_default_share,statfin_commuting_missing; od_sample_missing,122,balanced_jspi,122,erittäin korkea,60.28371004444898,24.868361749583386,nearby_rail_station_or_station_area
00900,00900,Puotinharju,091,60.21538530693172,25.085984687655074,4302.0,1682.0,588.6999999999999,0.7168193503398578,298.55321032799253,81.3,79.9,81.3,83.3,278,86.1,135,balanced,0.830721047363916,0.639072092717795,0.9267339189853132,0.749048564497854,0.94146470345686,0.8874964988472818,0.8986277406611108,0.8919489955728134,74.18901641575596,4488.64653999982,279.29798615165635,bussikäytävä- ja pysäkkikampanja,suuri henkilömääräinen potentiaali; joukkoliikenteen alikäyttöpotentiaali on korkea; korkea autoilupaine; hyvä joukkoliikenteen palvelutaso; joukkoliikenteen matka-aika on kilpailukykyinen,Hyvä pysäkkisaavutettavuus ja tiheä tarjonta – kokeile työmatkaa bussilla.,0.73,keskitaso,fallback_default_share,statfin_commuting_missing; od_sample_missing,123,balanced_jspi,123,erittäin korkea,60.21538530693172,25.085984687655074,nearby_transit_stop_corridor
02940,02940,Lippajärvi-Järvenperä,049,60.26060247563118,24.70342356522361,10987.0,5405.0,1891.7499999999998,0.7214142187162493,626.2285044949177,81.2,80.2,81.2,93.4,118,76.8,214,national_absolute_potential,0.9383827570198504,0.5186463081192565,0.8730480654114904,0.8699565702152311,0.702203056228667,0.7292073015872282,0.7594814685212073,0.7413169683608198,128.6864438579287,5568.998419389208,4032.33886429361,bussikäytävä- ja pysäkkikampanja,suuri henkilömääräinen potentiaali; joukkoliikenteen alikäyttöpotentiaali on korkea; korkea autoilupaine; hyvä joukkoliikenteen palvelutaso; joukkoliikenteen matka-aika on kilpailukykyinen,Hyvä pysäkkisaavutettavuus ja tiheä tarjonta – kokeile työmatkaa bussilla.,0.73,keskitaso,fallback_default_share,statfin_commuting_missing; od_sample_missing,124,balanced_jspi,124,erittäin korkea,60.26060247563118,24.70342356522361,nearby_transit_stop_corridor
00590,00590,Kruunuvuorenranta,091,60.1674682318339,25.019992209648034,4958.0,2484.0,869.4,0.7176246896020094,384.1955957302725,81.2,79.6,81.2,86.6,219,84.6,146,balanced,0.8673541119957219,0.6003742329229768,0.8942958753163078,0.7790184271795019,0.8461168892764349,0.8527309264775762,0.8481111479273936,0.8508830150575032,181.60867033507097,4127.411750323238,2126.3348169872834,bussikäytävä- ja pysäkkikampanja,suuri henkilömääräinen potentiaali; joukkoliikenteen alikäyttöpotentiaali on korkea; korkea autoilupaine; hyvä joukkoliikenteen palvelutaso; joukkoliikenteen matka-aika on kilpailukykyinen,Hyvä pysäkkisaavutettavuus ja tiheä tarjonta – kokeile työmatkaa bussilla.,0.73,keskitaso,fallback_default_share,statfin_commuting_missing; od_sample_missing,125,balanced_jspi,125,erittäin korkea,60.1674682318339,25.019992209648034,nearby_transit_stop_corridor
02280,02280,Malminmäki-Eestinlaakso,049,60.17373008131712,24.688336857180026,4764.0,2373.0,830.55,0.7163458941310198,375.73440749378557,81.2,79.3,81.2,86.3,224,85.9,137,balanced,0.8641183997933151,0.6011147139525888,0.8903320289724573,0.7690049897670976,0.8334986568245178,0.8601218627996468,0.8602560968397093,0.8601755564156718,95.79499924530101,3590.1979922362307,2417.4444755443,bussikäytävä- ja pysäkkikampanja,suuri henkilömääräinen potentiaali; joukkoliikenteen alikäyttöpotentiaali on korkea; korkea autoilupaine; hyvä joukkoliikenteen palvelutaso; joukkoliikenteen matka-aika on kilpailukykyinen,Hyvä pysäkkisaavutettavuus ja tiheä tarjonta – kokeile työmatkaa bussilla.,0.73,keskitaso,fallback_default_share,statfin_commuting_missing; od_sample_missing,126,balanced_jspi,126,erittäin korkea,60.17373008131712,24.688336857180026,nearby_transit_stop_corridor
20200,20200,Iso-Heikkilä,853,60.44352947969401,22.217058100007623,5853.0,2941.0,1029.35,0.7010245480049632,506.35149559442885,81.1,78.1,81.1,90.4,164,87.6,115,balanced,0.9074826143431672,0.5648026528987525,0.8070042694630091,0.7249490458076802,0.8511902707551295,0.9048619673128453,0.9080945425249914,0.9061549973977038,170.93201194423517,1148.119353723113,2084.2571907679185,asema- ja junakampanja,suuri henkilömääräinen potentiaali; joukkoliikenteen alikäyttöpotentiaali on korkea; korkea autoilupaine; hyvä joukkoliikenteen palvelutaso; joukkoliikenteen matka-aika on kilpailukykyinen,Junalla työmatka ilman ruuhkaa ja keskustapysäköinnin vaivaa.,0.73,keskitaso,fallback_default_share,statfin_commuting_missing; od_sample_missing,127,balanced_jspi,127,erittäin korkea,60.44352947969401,22.217058100007623,nearby_rail_station_or_station_area
20100,20100,Turku Keskus,853,60.429715926588386,22.16198093984354,31156.0,15938.0,5578.299999999999,0.7059143999163391,2032.5268861932477,81.0,78.9,81.0,97.8,72,77.7,207,national_absolute_potential,1.0,0.4711363243663194,0.7766180485434226,0.7766180485434226,0.763378493057318,0.7529124642468892,0.8132368865170734,0.7770422331549629,110.95926333353682,3429.15039616248,3733.9022322417322,bussikäytävä- ja pysäkkikampanja,suuri henkilömääräinen potentiaali; joukkoliikenteen alikäyttöpotentiaali on korkea; korkea autoilupaine; hyvä joukkoliikenteen palvelutaso; joukkoliikenteen matka-aika on kilpailukykyinen,Hyvä pysäkkisaavutettavuus ja tiheä tarjonta – kokeile työmatkaa bussilla.,0.73,keskitaso,fallback_default_share,statfin_commuting_missing; od_sample_missing,128,balanced_jspi,128,erittäin korkea,60.429715926588386,22.16198093984354,nearby_transit_stop_corridor
04200,04200,Kerava Keskus,245,60.41264787401765,25.094708392682254,12602.0,5305.0,1856.7499999999998,0.6751175266222681,1033.8953450865286,80.9,76.4,80.9,99.4,31,87.4,119,national_absolute_potential,1.0,0.4723998391086071,0.6631006537274318,0.658755309588036,0.9476741552198087,0.9350654603832991,0.9785720461355613,0.9524680946842039,146.21991480497155,1096.631418308098,920.2310433712876,asema- ja junakampanja,suuri henkilömääräinen potentiaali; joukkoliikenteen alikäyttöpotentiaali on korkea; korkea autoilupaine; hyvä joukkoliikenteen palvelutaso; joukkoliikenteen matka-aika on kilpailukykyinen,Junalla työmatka ilman ruuhkaa ja keskustapysäköinnin vaivaa.,0.73,keskitaso,fallback_default_share,statfin_commuting_missing; od_sample_missing,129,balanced_jspi,129,erittäin korkea,60.41264787401765,25.094708392682254,nearby_rail_station_or_station_area
02730,02730,Jupperi,049,60.25048034128524,24.764684689593505,4654.0,2192.0,767.1999999999999,0.7148448293272933,341.8836018548462,80.7,78.9,80.7,85.2,243,85.3,142,balanced,0.8504025293324795,0.6143511577757518,0.8922995737446957,0.7592940246463661,0.8185380631756436,0.8785942112398175,0.8456895191475369,0.8654323344029052,16.264662319047634,3715.3302519811723,2901.0152723849355,bussikäytävä- ja pysäkkikampanja,suuri henkilömääräinen potentiaali; joukkoliikenteen alikäyttöpotentiaali on korkea; korkea autoilupaine; hyvä joukkoliikenteen palvelutaso; joukkoliikenteen matka-aika on kilpailukykyinen,Hyvä pysäkkisaavutettavuus ja tiheä tarjonta – kokeile työmatkaa bussilla.,0.73,keskitaso,fallback_default_share,statfin_commuting_missing; od_sample_missing,130,balanced_jspi,130,erittäin korkea,60.25048034128524,24.764684689593505,nearby_transit_stop_corridor
20720,20720,Vasaramäki,853,60.43530710351086,22.293305251373145,6246.0,2550.0,892.5,0.695211073960236,472.50105036927283,80.6,77.7,80.6,89.7,171,86.9,126,balanced,0.897423287454098,0.5742969950103088,0.797983992410433,0.6984945061176945,0.9021921914993176,0.9396633566359656,0.9315401735997937,0.9364140834214969,92.68701489543686,1666.8766813778584,69.51904725853318,asema- ja junakampanja,suuri henkilömääräinen potentiaali; joukkoliikenteen alikäyttöpotentiaali on korkea; korkea autoilupaine; hyvä joukkoliikenteen palvelutaso; joukkoliikenteen matka-aika on kilpailukykyinen,Junalla työmatka ilman ruuhkaa ja keskustapysäköinnin vaivaa.,0.73,keskitaso,fallback_default_share,statfin_commuting_missing; od_sample_missing,131,balanced_jspi,131,erittäin korkea,60.43530710351086,22.293305251373145,nearby_rail_station_or_station_area
01260,01260,Itä-Hakkila,092,60.30459143252606,25.118269262522222,4683.0,2268.0,793.8,0.7109546073065756,386.9920668695752,80.6,78.3,80.6,86.6,220,86.7,130,balanced,0.8684079238308794,0.5851668489496463,0.8621462095912601,0.7383713208499908,0.8625326522724055,0.8703967489165803,0.8964353983111877,0.8808122086744232,98.52169614321572,3497.4613285698347,709.1972952448419,bussikäytävä- ja pysäkkikampanja,suuri henkilömääräinen potentiaali; joukkoliikenteen alikäyttöpotentiaali on korkea; korkea autoilupaine; hyvä joukkoliikenteen palvelutaso; joukkoliikenteen matka-aika on kilpailukykyinen,Hyvä pysäkkisaavutettavuus ja tiheä tarjonta – kokeile työmatkaa bussilla.,0.73,keskitaso,fallback_default_share,statfin_commuting_missing; od_sample_missing,132,balanced_jspi,132,erittäin korkea,60.30459143252606,25.118269262522222,nearby_transit_stop_corridor
20740,20740,Ilpoinen-Harittu,853,60.41455822042117,22.295974219539044,9273.0,3822.0,1337.6999999999998,0.6995534695432563,583.9709420428238,80.4,78.2,80.4,92.6,132,81.2,172,national_absolute_potential,0.9282216241871457,0.5326593807884391,0.8010451433883723,0.753438573631057,0.8459752840187847,0.8444547603521102,0.8589409255141716,0.8502492264169348,182.3554221652103,3949.685791341731,1622.7517373959936,bussikäytävä- ja pysäkkikampanja,suuri henkilömääräinen potentiaali; joukkoliikenteen alikäyttöpotentiaali on korkea; korkea autoilupaine; hyvä joukkoliikenteen palvelutaso; joukkoliikenteen matka-aika on kilpailukykyinen,Hyvä pysäkkisaavutettavuus ja tiheä tarjonta – kokeile työmatkaa bussilla.,0.73,keskitaso,fallback_default_share,statfin_commuting_missing; od_sample_missing,133,balanced_jspi,133,erittäin korkea,60.41455822042117,22.295974219539044,nearby_transit_stop_corridor
02170,02170,Haukilahti,049,60.15948507522027,24.779498810971923,5919.0,2710.0,948.4999999999999,0.7123560300287547,399.6284581347148,80.4,79.0,80.4,87.1,209,81.9,168,balanced,0.8730769672551157,0.5668927580860837,0.8814059044892424,0.7801622066676915,0.8851795405594898,0.8087845985029327,0.834535451035229,0.8190849395158513,147.58567581722826,6332.082894760369,1458.6265974384846,bussikäytävä- ja pysäkkikampanja,suuri henkilömääräinen potentiaali; joukkoliikenteen alikäyttöpotentiaali on korkea; korkea autoilupaine; hyvä joukkoliikenteen palvelutaso; joukkoliikenteen matka-aika on kilpailukykyinen,Hyvä pysäkkisaavutettavuus ja tiheä tarjonta – kokeile työmatkaa bussilla.,0.73,keskitaso,fallback_default_share,statfin_commuting_missing; od_sample_missing,134,balanced_jspi,134,erittäin korkea,60.15948507522027,24.779498810971923,nearby_transit_stop_corridor
00690,00690,Torpparinmäki,091,60.261732487445904,24.95163375054763,2818.0,1297.0,453.95,0.7238732691624103,239.58242235682332,80.4,78.6,80.4,80.0,340,89.1,98,underused_transit_potential,0.7987832914330761,0.6466092467106344,0.940219920824492,0.7205864405990993,0.8900399151695207,0.8878525000436188,0.9223256287572588,0.9016417515290749,63.606567819906616,3065.2557439279344,773.3314246140332,bussikäytävä- ja pysäkkikampanja,suuri henkilömääräinen potentiaali; joukkoliikenteen alikäyttöpotentiaali on korkea; korkea autoilupaine; hyvä joukkoliikenteen palvelutaso; joukkoliikenteen matka-aika on kilpailukykyinen,Hyvä pysäkkisaavutettavuus ja tiheä tarjonta – kokeile työmatkaa bussilla.,0.73,keskitaso,fallback_default_share,statfin_commuting_missing; od_sample_missing,135,balanced_jspi,135,erittäin korkea,60.261732487445904,24.95163375054763,nearby_transit_stop_corridor
00870,00870,Gunillanmäki - Hevossalmi,091,60.163772795147196,25.04813630117977,6666.0,2781.0,973.3499999999999,0.7169775426942964,395.7659034997329,80.2,79.1,80.2,87.2,204,79.6,184,balanced,0.8716655980936493,0.565705406123657,0.8921661407118342,0.7934060298772726,0.8575765392372547,0.7942564728309811,0.8252899308422509,0.806669856035489,67.87660877012952,5638.482114170458,1735.3491072228912,bussikäytävä- ja pysäkkikampanja,suuri henkilömääräinen potentiaali; joukkoliikenteen alikäyttöpotentiaali on korkea; korkea autoilupaine; hyvä joukkoliikenteen palvelutaso; joukkoliikenteen matka-aika on kilpailukykyinen,Hyvä pysäkkisaavutettavuus ja tiheä tarjonta – kokeile työmatkaa bussilla.,0.73,keskitaso,fallback_default_share,statfin_commuting_missing; od_sample_missing,136,balanced_jspi,136,erittäin korkea,60.163772795147196,25.04813630117977,nearby_transit_stop_corridor
20520,20520,Kupittaa,853,60.44692708758695,22.304194393449656,4071.0,2090.0,731.5,0.6956567691923221,395.8838525293543,79.9,76.4,79.9,87.0,214,90.4,86,balanced,0.8717088994240932,0.5750957848258714,0.796927120454675,0.6720178412100166,0.8984673022852294,0.9449643159699086,0.945845810369158,0.9453169137296084,227.55752125966708,523.3339231423266,1161.1370271580802,asema- ja junakampanja,suuri henkilömääräinen potentiaali; joukkoliikenteen alikäyttöpotentiaali on korkea; korkea autoilupaine; hyvä joukkoliikenteen palvelutaso; joukkoliikenteen matka-aika on kilpailukykyinen,Junalla työmatka ilman ruuhkaa ja keskustapysäköinnin vaivaa.,0.73,keskitaso,fallback_default_share,statfin_commuting_missing; od_sample_missing,137,balanced_jspi,137,erittäin korkea,60.44692708758695,22.304194393449656,nearby_rail_station_or_station_area
02270,02270,Finnoo-Eestinmalmi,049,60.15376738225636,24.70835200487329,4620.0,2375.0,831.25,0.7095943288052252,369.9466971109843,79.9,78.0,79.9,85.8,228,84.1,151,balanced,0.8618629414401625,0.5640796110156874,0.871624593265095,0.7529652048649769,0.8924932245505397,0.8179070108664765,0.860762047922192,0.8350490256887628,31.81880355913126,5913.649380260852,46.318549520791294,bussikäytävä- ja pysäkkikampanja,suuri henkilömääräinen potentiaali; joukkoliikenteen alikäyttöpotentiaali on korkea; korkea autoilupaine; hyvä joukkoliikenteen palvelutaso; joukkoliikenteen matka-aika on kilpailukykyinen,Hyvä pysäkkisaavutettavuus ja tiheä tarjonta – kokeile työmatkaa bussilla.,0.73,keskitaso,fallback_default_share,statfin_commuting_missing; od_sample_missing,138,balanced_jspi,138,erittäin korkea,60.15376738225636,24.70835200487329,nearby_transit_stop_corridor
02140,02140,Laajalahti,049,60.1974428900231,24.80476552308658,3759.0,1766.0,618.0999999999999,0.7062655749367702,336.23216974585415,79.9,77.2,79.9,84.6,257,88.7,104,balanced,0.8479813808926341,0.5870615586919031,0.847126648450978,0.6913557475575071,0.939910376495937,0.8998486492317006,0.9488953007480802,0.9194673098382524,152.07645847983108,2479.512705326413,281.18545022537216,asema- ja junakampanja,suuri henkilömääräinen potentiaali; joukkoliikenteen alikäyttöpotentiaali on korkea; korkea autoilupaine; hyvä joukkoliikenteen palvelutaso; joukkoliikenteen matka-aika on kilpailukykyinen,Junalla työmatka ilman ruuhkaa ja keskustapysäköinnin vaivaa.,0.73,keskitaso,fallback_default_share,statfin_commuting_missing; od_sample_missing,139,balanced_jspi,139,erittäin korkea,60.1974428900231,24.80476552308658,nearby_rail_station_or_station_area
01490,01490,Nikinmäki,092,60.340128971435455,25.130964888269364,4620.0,2410.0,843.5,0.7127781169904467,382.34396070193185,79.7,77.4,79.7,86.4,223,85.3,140,balanced,0.8666521303534798,0.5679903506123866,0.8541613575692923,0.739893453859778,0.8195589604186927,0.8462695994997746,0.8729525229942867,0.8569427688975795,105.12471441566697,3006.446401047504,2086.652535376101,bussikäytävä- ja pysäkkikampanja,suuri henkilömääräinen potentiaali; joukkoliikenteen alikäyttöpotentiaali on korkea; korkea autoilupaine; hyvä joukkoliikenteen palvelutaso; joukkoliikenteen matka-aika on kilpailukykyinen,Hyvä pysäkkisaavutettavuus ja tiheä tarjonta – kokeile työmatkaa bussilla.,0.73,keskitaso,fallback_default_share,statfin_commuting_missing; od_sample_missing,140,balanced_jspi,140,erittäin korkea,60.340128971435455,25.130964888269364,nearby_transit_stop_corridor
